dataset,suite,model,seed,kind,device,wall_s,budget,split,acc,bacc,logloss,auroc,brier,ece,smece
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,20,id,0.1233,0.4652245305178407,2.410208103552035,0.18004905870786608,0.7217249842347554,0.7525977521158411,0.7499308965134956
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,20,ood,0.1648,0.46158369261413285,2.3014525681717095,0.18605025568278993,0.689216585115757,0.7079240632217424,0.7000631718485039
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,30,id,0.1252,0.4445345260477078,2.580779760564208,0.18131044363431623,0.7302693041502409,0.75562598926337,0.7505158140050978
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,30,ood,0.1625,0.4392452657905219,2.456754647654301,0.18649118799702946,0.6981984119188156,0.7128770387271917,0.7012045357702955
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,0,id,0.1402,0.4275138902312901,3.255247109014437,0.21582027795122916,0.7484345533527649,0.765459003944695,0.7507225903338138
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,0,ood,0.1775,0.43260706878768895,3.1012411258098482,0.21344894660306563,0.7149494680210768,0.7172312005296348,0.7013172771739076
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,5,id,0.1285,0.46061408029774353,2.30077323414051,0.19224851748429655,0.7078824489211704,0.7430018327265978,0.738877706437747
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,5,ood,0.172,0.46767864765219813,2.1994835253913,0.18839221107628829,0.673249517299587,0.6911137374728917,0.6853038724038452
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,10,id,0.1294,0.4323098398344909,2.675726607607043,0.1879596663377308,0.7291215156611229,0.753267598065734,0.7444073359145603
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,10,ood,0.1721,0.4398892203778781,2.540394479554346,0.18648911796375886,0.6948648168340558,0.7015072904273869,0.6919962401019256
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,20,id,0.1294,0.43813903601167176,2.546234909811634,0.18974932490021532,0.7224655464617714,0.7496585498988628,0.7421862968987941
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,20,ood,0.1712,0.4445093034919922,2.4254251313202015,0.1865850231213397,0.6873290509106992,0.6970162959769368,0.6879215284960503
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,30,id,0.1294,0.43813903601167176,2.546234909811634,0.18974932490021532,0.7224655464617714,0.7496585498988628,0.7421862968987941
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,30,ood,0.1712,0.4445093034919922,2.4254251313202015,0.1865850231213397,0.6873290509106992,0.6970162959769368,0.6879215284960503
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,0,id,0.1374,0.43513551665725575,3.2255054092432403,0.2212760991478877,0.7440805483853427,0.7620461850613356,0.7501535646875502
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,0,ood,0.1715,0.4331724846074507,3.055345251423411,0.23495582832070352,0.7109082527334385,0.7174888262029737,0.7020290140474195
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,5,id,0.1282,0.4450725493215612,2.686106107693661,0.19317326283729447,0.7292561025723622,0.7544371625676751,0.7473172363916205
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,5,ood,0.1701,0.4461718980091646,2.5215691812252605,0.20305565708857773,0.6929103455973065,0.7041553623646498,0.6939896229006178
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,10,id,0.1261,0.4458521550912855,2.5680668006840692,0.1869488486645107,0.7228805318642598,0.7508731476858259,0.7445055741779808
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,10,ood,0.1684,0.4471859327229472,2.4018276418885383,0.20016940835990615,0.6847408685153549,0.6984131027087569,0.6894308423072454
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,20,id,0.1261,0.4458521550912855,2.5680668006840692,0.1869488486645107,0.7228805318642598,0.7508731476858259,0.7445055741779808
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,20,ood,0.1684,0.4471859327229472,2.4018276418885383,0.20016940835990615,0.6847408685153549,0.6984131027087569,0.6894308423072454
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,30,id,0.1261,0.4458521550912855,2.5680668006840692,0.1869488486645107,0.7228805318642598,0.7508731476858259,0.7445055741779808
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,30,ood,0.1684,0.4471859327229472,2.4018276418885383,0.20016940835990615,0.6847408685153549,0.6984131027087569,0.6894308423072454
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,0,id,0.1341,0.42705577077172285,3.2116497567348152,0.2179153768108423,0.7488745834063774,0.7672650038845837,0.7534856879795486
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,0,ood,0.1749,0.4307395383967348,3.025880702297709,0.2237106233889863,0.7106760670513574,0.7167827857933938,0.6984073677966833
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,5,id,0.1233,0.4322858118741677,2.581594804914622,0.1873798866800408,0.7276827609450912,0.7555662622362376,0.7478016297312002
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,5,ood,0.1668,0.4326874194842298,2.4250669485738077,0.1887380434430415,0.6882780485966983,0.7015075937867165,0.6888037413690158
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,10,id,0.1224,0.438150332336037,2.485413101918824,0.18606670175939216,0.7230764461110887,0.7529683384805916,0.7465481878619485
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,10,ood,0.1685,0.44261564941659937,2.3274492382752143,0.18643119330376945,0.6837649741873726,0.6988106650203466,0.6882102256402521
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,20,id,0.1224,0.438150332336037,2.485413101918824,0.18606670175939216,0.7230764461110887,0.7529683384805916,0.7465481878619485
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,20,ood,0.1685,0.44261564941659937,2.3274492382752143,0.18643119330376945,0.6837649741873726,0.6988106650203466,0.6882102256402521
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,30,id,0.1224,0.438150332336037,2.485413101918824,0.18606670175939216,0.7230764461110887,0.7529683384805916,0.7465481878619485
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,30,ood,0.1685,0.44261564941659937,2.3274492382752143,0.18643119330376945,0.6837649741873726,0.6988106650203466,0.6882102256402521
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,0,id,0.1365,0.4283336612882067,3.2319154763475466,0.22102015175755296,0.7526589671540735,0.7685577241368591,0.7560561370901241
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,0,ood,0.179,0.4226906100236808,3.0827946868543097,0.21569305993852195,0.7148767031991422,0.7182319985188543,0.6975752944145651
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,5,id,0.1262,0.46443471986950247,2.3116503073979975,0.19040676742010731,0.7142392323923246,0.7492494651138782,0.7450620152692539
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,5,ood,0.1738,0.462717478957499,2.202269290577493,0.18393108186670895,0.6770012701715153,0.6940177358597517,0.686451757667939
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,10,id,0.1268,0.43699131347352693,2.6253197475083185,0.18797290558036606,0.7313188298931735,0.7571907769545912,0.7489560853885462
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,10,ood,0.1708,0.4326085881705086,2.487329783382251,0.181463947721511,0.6945246077055032,0.7029777561873198,0.6899792138063545
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,20,id,0.1257,0.43966806689138704,2.5643841834428076,0.18834363717639407,0.727600657263906,0.7550495505273342,0.7481571403587906
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,20,ood,0.1715,0.43807733683856986,2.421888466561333,0.1841596382923224,0.6884589380272264,0.698192293305695,0.6866063117459822
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,30,id,0.1257,0.43966806689138704,2.5643841834428076,0.18834363717639407,0.727600657263906,0.7550495505273342,0.7481571403587906
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,30,ood,0.1715,0.43807733683856986,2.421888466561333,0.1841596382923224,0.6884589380272264,0.698192293305695,0.6866063117459822
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,0,id,0.1362,0.4290492802140426,3.283043266714047,0.2087299712405692,0.7518352912773264,0.7662636718600988,0.755650046952632
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,0,ood,0.1708,0.4340057403888911,3.169119889214527,0.21209897350900708,0.7247271304702911,0.7274867708459496,0.7118676513627109
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,5,id,0.1283,0.43031530258507533,3.1062769781102735,0.19187922530306156,0.7504301706202435,0.7685695746332406,0.7590887509498672
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,5,ood,0.165,0.43749319767026035,3.025664820839821,0.19871029241607727,0.7235797267177261,0.7296738622888923,0.7163640202657294
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,10,id,0.1236,0.4425986202602134,2.6197360676745083,0.17759521401170236,0.7313594114063751,0.7561154846668243,0.7504589328138201
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,10,ood,0.1625,0.43901246709792613,2.4831364321067833,0.18500379234300082,0.6973944959718054,0.7121891342490911,0.6996323322218582
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,20,id,0.1236,0.4425986202602134,2.6197360676745083,0.17759521401170236,0.7313594114063751,0.7561154846668243,0.7504589328138201
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,20,ood,0.1625,0.43901246709792613,2.4831364321067833,0.18500379234300082,0.6973944959718054,0.7121891342490911,0.6996323322218582
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,30,id,0.1236,0.4425986202602134,2.6197360676745083,0.17759521401170236,0.7313594114063751,0.7561154846668243,0.7504589328138201
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,30,ood,0.1625,0.43901246709792613,2.4831364321067833,0.18500379234300082,0.6973944959718054,0.7121891342490911,0.6996323322218582
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,0,id,0.9432,0.8258066575523634,0.13824153153210264,0.9699881821172727,0.04158374804696064,0.010421002320831995,0.011890996666346245
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,0,ood,0.8454142011834319,0.7832362558757409,0.3887904526756718,0.8874182505620274,0.1165653428810282,0.057848908094511646,0.050142541251566725
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,5,id,0.9437,0.8230419875807038,0.13472414568234406,0.9719227346972386,0.04093546204454862,0.012054414717494976,0.012716679221528623
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,5,ood,0.8468934911242604,0.7862712037604742,0.38437397808768775,0.883752299202943,0.11685678988913037,0.04781026688478079,0.039871712912082385
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,10,id,0.9437,0.8230419875807038,0.13472414568234406,0.9719227346972386,0.04093546204454862,0.012054414717494976,0.012716679221528623
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,10,ood,0.8468934911242604,0.7862712037604742,0.38437397808768775,0.883752299202943,0.11685678988913037,0.04781026688478079,0.039871712912082385
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,20,id,0.9437,0.8230419875807038,0.13472414568234406,0.9719227346972386,0.04093546204454862,0.012054414717494976,0.012716679221528623
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,20,ood,0.8468934911242604,0.7862712037604742,0.38437397808768775,0.883752299202943,0.11685678988913037,0.04781026688478079,0.039871712912082385
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,30,id,0.9437,0.8230419875807038,0.13472414568234406,0.9719227346972386,0.04093546204454862,0.012054414717494976,0.012716679221528623
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,30,ood,0.8468934911242604,0.7862712037604742,0.38437397808768775,0.883752299202943,0.11685678988913037,0.04781026688478079,0.039871712912082385
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,0,id,0.9385,0.8137209008667731,0.14425247819426887,0.9688721126354052,0.044373811957937735,0.014346559599080794,0.016985321050237177
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,0,ood,0.8394970414201184,0.7652105048027795,0.39340647712297017,0.8931279378704273,0.11963570115262255,0.07250050670195761,0.071313008203765
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,5,id,0.939,0.8136708426910553,0.1431392661186105,0.9689945071299076,0.0440775773281241,0.0137023942841769,0.015270252603181017
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,5,ood,0.8409763313609467,0.7656294706723892,0.4031162420178458,0.8864525853259759,0.12118140258091309,0.07722964273323703,0.07580399793500989
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,10,id,0.939,0.8136708426910553,0.1431392661186105,0.9689945071299076,0.0440775773281241,0.0137023942841769,0.015270252603181017
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,10,ood,0.8409763313609467,0.7656294706723892,0.4031162420178458,0.8864525853259759,0.12118140258091309,0.07722964273323703,0.07580399793500989
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,20,id,0.9393,0.8111512478465965,0.1427357977069749,0.9690995842014594,0.04357632073673133,0.013879659840156782,0.013752044624618005
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,20,ood,0.8350591715976331,0.752835683629675,0.39030791056588193,0.8845135908440629,0.12090680075599362,0.06576830876993617,0.06535222936252
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,30,id,0.9393,0.8111512478465965,0.1427357977069749,0.9690995842014594,0.04357632073673133,0.013879659840156782,0.013752044624618005
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,30,ood,0.8350591715976331,0.752835683629675,0.39030791056588193,0.8845135908440629,0.12090680075599362,0.06576830876993617,0.06535222936252
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,0,id,0.9425,0.8184673528052975,0.13590776800246204,0.9723101818581068,0.04137579765779904,0.011555192821514931,0.013400984771396104
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,0,ood,0.8328402366863905,0.7538422235847129,0.3875966082175123,0.8897455548743104,0.1196869224650737,0.06123607241515046,0.060775659873973306
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,5,id,0.9424,0.8157635074631122,0.1369264684536636,0.9722495815010638,0.041847618833903026,0.013232082366644832,0.014032745327923427
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,5,ood,0.8380177514792899,0.7615215614142653,0.3871103627010933,0.8829450235029634,0.119618558278732,0.0552421950904832,0.05061861310464453
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,10,id,0.9424,0.8157635074631122,0.1369264684536636,0.9722495815010638,0.041847618833903026,0.013232082366644832,0.014032745327923427
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,10,ood,0.8380177514792899,0.7615215614142653,0.3871103627010933,0.8829450235029634,0.119618558278732,0.0552421950904832,0.05061861310464453
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,20,id,0.9424,0.8157635074631122,0.1369264684536636,0.9722495815010638,0.041847618833903026,0.013232082366644832,0.014032745327923427
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,20,ood,0.8380177514792899,0.7615215614142653,0.3871103627010933,0.8829450235029634,0.119618558278732,0.0552421950904832,0.05061861310464453
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,30,id,0.9424,0.8157635074631122,0.1369264684536636,0.9722495815010638,0.041847618833903026,0.013232082366644832,0.014032745327923427
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,30,ood,0.8380177514792899,0.7615215614142653,0.3871103627010933,0.8829450235029634,0.119618558278732,0.0552421950904832,0.05061861310464453
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,0,id,0.9434,0.8205659075224292,0.13673044734613046,0.9698882169191093,0.04124523629464855,0.009387855367587251,0.010579603320358356
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,0,ood,0.8498520710059172,0.7851471489883508,0.38805626519234204,0.886314633149397,0.11867908129011831,0.05800164721732824,0.05238243220528301
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,5,id,0.9405,0.8005675420435145,0.14530483701689276,0.9663389451890597,0.04340794032202248,0.01267548169439947,0.0133195020874641
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,5,ood,0.8276627218934911,0.7474708767627223,0.41223419879310313,0.8656984467606785,0.12760415884189516,0.054136171743489815,0.05393796807653625
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,10,id,0.9405,0.8005675420435145,0.14530483701689276,0.9663389451890597,0.04340794032202248,0.01267548169439947,0.0133195020874641
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,10,ood,0.8276627218934911,0.7474708767627223,0.41223419879310313,0.8656984467606785,0.12760415884189516,0.054136171743489815,0.05393796807653625
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,20,id,0.9417,0.8094048527114889,0.13998616785771292,0.9690553376194109,0.04214349292826249,0.011606736863078112,0.012055885273797397
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,20,ood,0.8402366863905325,0.7677089720008174,0.3989444862479078,0.8739270386266094,0.1228373850112006,0.049708922004259595,0.049369598694086365
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,30,id,0.9417,0.8094048527114889,0.13998616785771292,0.9690553376194109,0.04214349292826249,0.011606736863078112,0.012055885273797397
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,30,ood,0.8402366863905325,0.7677089720008174,0.3989444862479078,0.8739270386266094,0.1228373850112006,0.049708922004259595,0.049369598694086365
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,0,id,0.9409,0.8208067868981404,0.13761545525183919,0.9714729142086634,0.04228655428688971,0.01256445498250237,0.014491864265100927
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,0,ood,0.8261834319526628,0.7640557939914163,0.40139450327264403,0.8788371142448396,0.1227422945130982,0.05472903086052083,0.04915750722454887
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,5,id,0.9399,0.8212382718130232,0.14360579650735322,0.9703302882184391,0.04382631989057138,0.021380421102827184,0.021631267311013398
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,5,ood,0.8321005917159763,0.7663856529736358,0.41076413451021404,0.8837855099121193,0.12379551287811359,0.06823103455225202,0.06323981303829783
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,10,id,0.9414,0.8194190684869936,0.13844117977819512,0.9720973088375751,0.04245993630457181,0.017482370031410534,0.01796244306361348
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,10,ood,0.8335798816568047,0.7746525648886164,0.40931162032202617,0.8845749029225424,0.12409935090824457,0.0725804137872176,0.062309764308797935
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,20,id,0.941,0.8168458902185516,0.13930605193276724,0.9721456711051183,0.04276555818196009,0.01918289340062582,0.020103951691233975
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,20,ood,0.8357988165680473,0.777569997956264,0.4028394696109374,0.880988146331494,0.12186321974402042,0.059206356591483544,0.04766900447000642
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,30,id,0.9401,0.8129816281813584,0.1402275307231357,0.9701878083038372,0.04291710921788155,0.013899871734463195,0.014282122787603931
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,30,ood,0.8247041420118343,0.761674841610464,0.4042106529906537,0.8715639689352137,0.1260950537196169,0.04481659823396441,0.03688332037475202
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,0,id,0.9422,0.8272682953193857,0.13957895620744823,0.971227463772821,0.04175290291260211,0.017746990289233065,0.018938975008428005
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,0,ood,0.8372781065088757,0.7845289188636828,0.41399406007104855,0.8783312895973838,0.12168147010006537,0.061338471789702295,0.05077267274031656
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,5,id,0.9448,0.830789901042462,0.1318934926411034,0.9735196723493827,0.03992183525725959,0.011192260234568171,0.012184670753802593
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,5,ood,0.8454142011834319,0.7878142244022073,0.3863765510863006,0.8834534028203557,0.1174729406750605,0.037474412126593325,0.03788058160017003
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,10,id,0.9448,0.830789901042462,0.1318934926411034,0.9735196723493827,0.03992183525725959,0.011192260234568171,0.012184670753802593
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,10,ood,0.8454142011834319,0.7878142244022073,0.3863765510863006,0.8834534028203557,0.1174729406750605,0.037474412126593325,0.03788058160017003
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,20,id,0.9448,0.830789901042462,0.1318934926411034,0.9735196723493827,0.03992183525725959,0.011192260234568171,0.012184670753802593
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,20,ood,0.8454142011834319,0.7878142244022073,0.3863765510863006,0.8834534028203557,0.1174729406750605,0.037474412126593325,0.03788058160017003
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,30,id,0.9448,0.830789901042462,0.1318934926411034,0.9735196723493827,0.03992183525725959,0.011192260234568171,0.012184670753802593
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,30,ood,0.8454142011834319,0.7878142244022073,0.3863765510863006,0.8834534028203557,0.1174729406750605,0.037474412126593325,0.03788058160017003
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,0,id,0.941,0.8289462528524141,0.1460036591554115,0.9692549900334623,0.04398577104242622,0.02022833065165427,0.02073228003972374
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,0,ood,0.8298816568047337,0.75758226037196,0.42928325399751427,0.8780349478847332,0.12876001001296153,0.07606945647525538,0.07259305751053231
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,5,id,0.9416,0.8239070631634963,0.1447993901677587,0.9714103778264831,0.04364973396300253,0.021818879333324683,0.023475863799730153
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,5,ood,0.8357988165680473,0.7605661148579603,0.41037512068048454,0.8923436541998775,0.12199198660963045,0.07911366423687607,0.07731732161702794
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,10,id,0.9407,0.8220458911708202,0.1398307398475039,0.9701719115007531,0.043078942831888636,0.011980263990552076,0.014279695499646907
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,10,ood,0.8291420118343196,0.7518138156550174,0.3941124250099996,0.8895386266094422,0.1218118218257601,0.07501915975192021,0.06851784050881268
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,20,id,0.9407,0.8220458911708202,0.1398307398475039,0.9701719115007531,0.043078942831888636,0.011980263990552076,0.014279695499646907
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,20,ood,0.8291420118343196,0.7518138156550174,0.3941124250099996,0.8895386266094422,0.1218118218257601,0.07501915975192021,0.06851784050881268
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,30,id,0.941,0.8171713071948481,0.14127584235256224,0.9702814081229537,0.04290407935103576,0.01185087818025871,0.014265154305651569
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,30,ood,0.8217455621301775,0.7366390762313508,0.40343307103715254,0.8781192519926426,0.1261268082059612,0.06481621642870518,0.06314284634951439
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,0,id,0.9414,0.8257753993920002,0.13572797128794256,0.9732381693844143,0.04172549563602321,0.015568549721519533,0.01733493045363493
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,0,ood,0.8321005917159763,0.7735796035152258,0.3946337754129338,0.8810188023707338,0.12194797198095675,0.045627055312390585,0.03961124485648055
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,5,id,0.941,0.8185988912273497,0.1350247649545237,0.9733118701127594,0.041095148106500716,0.013597908881451265,0.014362917340075401
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,5,ood,0.8357988165680473,0.7729920294297976,0.37043425579769446,0.893350194154915,0.11546850270005315,0.04788138122532637,0.040462594853648635
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,10,id,0.9419,0.8194462268078868,0.13479607363479928,0.9734764713766689,0.041245693337078976,0.013322576366125414,0.01374702239056976
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,10,ood,0.841715976331361,0.7746678929082362,0.37123321428205275,0.8924228489679135,0.11571319785813708,0.036769470552151816,0.036504045975222076
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,20,id,0.9419,0.8194462268078868,0.13479607363479928,0.9734764713766689,0.041245693337078976,0.013322576366125414,0.01374702239056976
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,20,ood,0.841715976331361,0.7746678929082362,0.37123321428205275,0.8924228489679135,0.11571319785813708,0.036769470552151816,0.036504045975222076
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,30,id,0.9419,0.8194462268078868,0.13479607363479928,0.9734764713766689,0.041245693337078976,0.013322576366125414,0.01374702239056976
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,30,ood,0.841715976331361,0.7746678929082362,0.37123321428205275,0.8924228489679135,0.11571319785813708,0.036769470552151816,0.036504045975222076
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,0,id,0.942,0.8214630779848171,0.13675237937054024,0.9716554066325234,0.041311221451963025,0.014564772824796618,0.01569474459954096
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,0,ood,0.8328402366863905,0.7832720212548538,0.3902700537419913,0.8856529736358062,0.12024867103828676,0.0559765247594718,0.052969847388194956
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,5,id,0.9415,0.8079319676001598,0.142134846163079,0.9698896698267409,0.042055911213648024,0.01704576868712184,0.016736033356392198
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,5,ood,0.8291420118343196,0.7622777437155119,0.3977657186306218,0.8691140404659718,0.12381990441421847,0.03357180098505114,0.02641678382503792
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,10,id,0.9421,0.8130298572518252,0.13385846774459897,0.9728027496276925,0.04060735953521506,0.012223688231252887,0.0135821821246799
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,10,ood,0.8424556213017751,0.7797823421213979,0.38337820270792733,0.8820917637441242,0.11835540396446742,0.04376283686964088,0.033740680281297904
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,20,id,0.9421,0.8130298572518252,0.13385846774459897,0.9728027496276925,0.04060735953521506,0.012223688231252887,0.0135821821246799
